Date,Apple,Amazon,Google,Intel,Microsoft,NVIDIA,AMD,S&P 500
2023-09-05 00:00:00-04:00,189.20896911621094,137.27000427246094,135.77000427246094,36.48274612426758,332.2599182128906,485.37457275390625,110.77999877929688,4496.830078125
2023-09-06 00:00:00-04:00,182.43655395507812,135.36000061035156,134.4600067138672,36.751075744628906,331.5925598144531,470.5465393066406,109.27999877929688,4465.47998046875
2023-09-07 00:00:00-04:00,177.10040283203125,137.85000610351562,135.25999450683594,37.94364929199219,328.634033203125,462.34765625,106.58999633789062,4451.14013671875
2023-09-08 00:00:00-04:00,177.71878051757812,138.22999572753906,136.3800048828125,37.774696350097656,332.9771423339844,455.6585693359375,106.08999633789062,4457.490234375
2023-09-11 00:00:00-04:00,178.89573669433594,143.10000610351562,136.9199981689453,38.351112365722656,336.6329650878906,451.7190856933594,105.31999969482422,4487.4599609375
2023-09-12 00:00:00-04:00,175.84365844726562,141.22999572753906,135.33999633789062,38.61943817138672,330.48681640625,448.6394958496094,105.30999755859375,4461.89990234375
2023-09-13 00:00:00-04:00,173.75906372070312,144.85000610351562,136.7100067138672,38.470367431640625,334.76025390625,454.7886962890625,107.70999908447266,4467.43994140625
2023-09-14 00:00:00-04:00,175.28512573242188,144.72000122070312,138.10000610351562,38.43061065673828,337.3900146484375,455.74853515625,106.62999725341797,4505.10009765625
2023-09-15 00:00:00-04:00,174.55697631835938,140.38999938964844,137.39999389648438,37.6455078125,328.94281005859375,438.9407958984375,101.48999786376953,4450.31982421875
2023-09-18 00:00:00-04:00,177.50933837890625,139.97999572753906,138.2100067138672,37.75482940673828,327.78729248046875,439.6007080078125,102.37000274658203,4453.52978515625
2023-09-19 00:00:00-04:00,178.6064910888672,137.6300048828125,138.0399932861328,36.11503982543945,327.3788757324219,435.1413269042969,101.61000061035156,4443.9501953125
2023-09-20 00:00:00-04:00,175.03575134277344,135.2899932861328,133.74000549316406,34.47525405883789,319.5293884277344,422.33306884765625,100.33999633789062,4402.2001953125
2023-09-21 00:00:00-04:00,173.47979736328125,129.3300018310547,130.44000244140625,34.43550109863281,318.294189453125,410.1147155761719,96.11000061035156,4330.0
2023-09-22 00:00:00-04:00,174.33755493164062,129.1199951171875,130.25,33.96841049194336,315.783935546875,416.04388427734375,96.19999694824219,4320.06005859375
2023-09-25 00:00:00-04:00,175.6242218017578,131.27000427246094,131.11000061035156,34.07773208618164,316.3118896484375,422.1630859375,97.37999725341797,4337.43994140625
2023-09-26 00:00:00-04:00,171.514892578125,125.9800033569336,128.57000732421875,33.62057876586914,310.9327697753906,419.0534973144531,95.95999908447266,4273.52978515625
2023-09-27 00:00:00-04:00,169.98883056640625,125.9800033569336,130.5399932861328,34.395751953125,311.5802307128906,424.62274169921875,98.06999969482422,4274.509765625
2023-09-28 00:00:00-04:00,170.24818420410156,125.9800033569336,132.30999755859375,34.962223052978516,312.4269714355469,430.8319396972656,102.76000213623047,4299.7001953125
2023-09-29 00:00:00-04:00,170.76683044433594,127.12000274658203,130.86000061035156,35.32992935180664,314.52880859375,434.93133544921875,102.81999969482422,4288.0498046875
2023-10-02 00:00:00-04:00,173.30026245117188,129.4600067138672,134.1699981689453,35.24048614501953,320.5553894042969,447.7596435546875,103.2699966430664,4288.39013671875
2023-10-03 00:00:00-04:00,171.95375061035156,124.72000122070312,132.42999267578125,35.46906280517578,312.17791748046875,435.111328125,100.08000183105469,4229.4501953125
2023-10-04 00:00:00-04:00,173.2104949951172,127.0,135.24000549316406,35.70758056640625,317.72637939453125,440.3506164550781,104.06999969482422,4263.75
2023-10-05 00:00:00-04:00,174.45726013183594,125.95999908447266,135.07000732421875,35.667823791503906,318.12481689453125,446.81976318359375,102.91000366210938,4258.18994140625
2023-10-06 00:00:00-04:00,177.0305938720703,127.95999908447266,137.5800018310547,35.965965270996094,325.9942932128906,457.5583190917969,107.23999786376953,4308.5
2023-10-09 00:00:00-04:00,178.52670288085938,128.25999450683594,138.4199981689453,35.83677673339844,328.54437255859375,452.6689758300781,106.97000122070312,4335.66015625
2023-10-10 00:00:00-04:00,177.92825317382812,129.47999572753906,138.05999755859375,36.20448303222656,327.11993408203125,457.91827392578125,109.01000213623047,4358.240234375
2023-10-11 00:00:00-04:00,179.3345947265625,131.8300018310547,140.5500030517578,36.651695251464844,331.13433837890625,467.9969177246094,108.30999755859375,4376.9501953125
2023-10-12 00:00:00-04:00,180.24224853515625,132.3300018310547,138.97000122070312,36.61194610595703,329.87921142578125,469.38671875,108.79000091552734,4349.60986328125
2023-10-13 00:00:00-04:00,178.38705444335938,129.7899932861328,137.36000061035156,35.74732971191406,326.4624938964844,454.5486755371094,105.08999633789062,4327.77978515625
2023-10-16 00:00:00-04:00,178.2574005126953,132.5500030517578,139.10000610351562,36.33367919921875,331.3534851074219,460.88787841796875,106.45999908447266,4373.6298828125
2023-10-17 00:00:00-04:00,176.6914520263672,131.47000122070312,139.72000122070312,35.83677673339844,330.77569580078125,439.3207702636719,105.13999938964844,4373.2001953125
2023-10-18 00:00:00-04:00,175.3848419189453,128.1300048828125,137.9600067138672,35.41937255859375,328.833251953125,421.903076171875,102.16999816894531,4314.60009765625
2023-10-19 00:00:00-04:00,175.00584411621094,128.39999389648438,137.75,35.44918441772461,330.03857421875,420.9532470703125,102.4000015258789,4278.0
2023-10-20 00:00:00-04:00,172.43251037597656,125.16999816894531,135.60000610351562,34.703826904296875,325.4065856933594,413.814208984375,101.80999755859375,4224.16015625
